epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.19219937920570374,0.7871335744857788,0.0010000000474974513,3.042452573776245,0.5933480858802795,0.03521330654621124,0.2238897830247879,0.7394735813140869,3.8215856552124023,0.38586437702178955,0.1490958333015442
1,0.27583757042884827,0.8542980551719666,0.0010000000474974513,2.6374287605285645,0.6416324973106384,0.09061241894960403,0.24529463052749634,0.7514405250549316,3.713449001312256,0.3884451687335968,0.17948086559772491
